index,Papel,Tipo,Empresa,Setor,Subsetor,Cotacao,Data_ult_cot,Min_52_sem,Max_52_sem,Vol_med_2m,Valor_de_mercado,Valor_da_firma,Ult_balanco_processado,Nro_Acoes,PL,PVP,PEBIT,PSR,PAtivos,PCap_Giro,PAtiv_Circ_Liq,Div_Yield,EV_EBITDA,EV_EBIT,Cres_Rec_5a,LPA,VPA,Marg_Bruta,Marg_EBIT,Marg_Liquida,EBIT_Ativo,ROIC,ROE,Liquidez_Corr,Div_Br_Patrim,Giro_Ativos,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrim_Liq,Receita_Liquida_12m,EBIT_12m,Lucro_Liquido_12m,Receita_Liquida_3m,EBIT_3m,Lucro_Liquido_3m,Cart_de_Credito,Depositos,Result_Int_Financ_12m,Rec_Servicos_12m,Result_Int_Financ_3m,Rec_Servicos_3m
CPLE3,CPLE3,ON,COPEL ON,Energia Elétrica,Energia Elétrica,6.83,2022-12-12,5.03,7.69,10661800,18690700000,27698000000,2022-09-30,2736550000,2128,089,503,082,037,499,-105,13.2%,555,745,12.9%,032,766,21.1%,16.2%,4.0%,7.5%,8.6%,4.2%,154,064,046,49854100000,4329480000,10663400000,13336800000,9007350000,20969700000,22894700000,3719000000,878368000,5454720000,820568000,362912000,,,,,,
ELET6,ELET6,PNB,ELETROBRÁS PNB,Energia Elétrica,Energia Elétrica,44.75,2022-12-12,28.33,54.94,163216000,102980000000,138852000000,2022-09-30,2301230000,2194,092,1618,274,039,547,-093,2.3%,1520,2182,5.0%,204,4845,57.0%,16.9%,12.6%,2.4%,2.6%,4.2%,176,050,014,266506000000,19398300000,43516700000,55270100000,35871800000,111495000000,37562300000,6363140000,4693710000,8033010000,656255000,-14533000,,,,,,
CPLE11,CPLE11,UNT,COPEL UNT,Energia Elétrica,Energia Elétrica,37.09,2022-12-12,26.87,41.15,22146700,20299800000,29307100000,2022-09-30,2736550000,2311,097,546,089,041,542,-114,13.1%,587,788,12.9%,160,3831,21.1%,16.2%,4.0%,7.5%,8.6%,4.2%,154,064,046,49854100000,4329480000,10663400000,13336800000,9007350000,20969700000,22894700000,3719000000,878368000,5454720000,820568000,362912000,,,,,,
CPLE6,CPLE6,PNB,COPEL PNB,Energia Elétrica,Energia Elétrica,7.53,2022-12-12,5.47,8.43,135902000,20606200000,29613600000,2022-09-30,2736550000,2346,098,554,090,041,550,-115,13.2%,593,796,12.9%,032,766,21.1%,16.2%,4.0%,7.5%,8.6%,4.2%,154,064,046,49854100000,4329480000,10663400000,13336800000,9007350000,20969700000,22894700000,3719000000,878368000,5454720000,820568000,362912000,,,,,,
LIPR3,LIPR3,ON,LIGHTPAR ON,Energia Elétrica,Energia Elétrica,70.00,2022-12-09,54.66,71.92,2702,823550000,759591000,2022-09-30,11765000,3074,383,-14092,-,323,2334,3385,2.6%,-12998,-12998,-,228,1828,-,-,0.0%,-2.3%,-3.1%,12.5%,223,-,-,254717000,63959000,63959000,0,-63959000,215087000,0,-5844000,26795000,0,-1266000,4656000,,,,,,
CEPE5,CEPE5,PNA,CELPE PNA,Energia Elétrica,Energia Elétrica,40.12,2022-10-28,21.60,41.90,587,2993430000,9403430000,2022-09-30,74612000,3607,211,293,037,022,185,-037,10.7%,678,921,14.6%,111,1903,17.9%,12.8%,1.0%,7.6%,8.9%,5.8%,168,540,059,13434000000,1258000000,4005000000,7668000000,6410000000,1420000000,7989000000,1021000000,83000000,1873000000,153000000,-37000000,,,,,,
CEPE6,CEPE6,PNB,CELPE PNB,Energia Elétrica,Energia Elétrica,43.00,2022-10-26,21.80,43.00,302,3208320000,9618320000,2022-09-30,74612000,3865,226,314,040,024,198,-040,10.9%,694,942,14.6%,111,1903,17.9%,12.8%,1.0%,7.6%,8.9%,5.8%,168,540,059,13434000000,1258000000,4005000000,7668000000,6410000000,1420000000,7989000000,1021000000,83000000,1873000000,153000000,-37000000,,,,,,
AURE3,AURE3,ON NM,AUREN ON NM,Energia Elétrica,Energia Elétrica,14.05,2022-12-12,12.79,16.49,53741000,14050000000,16875800000,2022-09-30,1000000000,5431,108,1999,286,048,587,-129,0.0%,1275,2401,-,026,1295,20.9%,14.3%,5.4%,2.4%,2.7%,2.0%,177,045,017,29337900000,2983700000,5500010000,5809450000,2825750000,12950500000,4905480000,702972000,258683000,1538900000,205013000,230086000,,,,,,
CPLE5,CPLE5,PNA,COPEL PNA,Energia Elétrica,Energia Elétrica,23.12,2022-12-07,19.79,35.85,1726,63269100000,72276500000,2022-09-30,2736550000,7203,302,1701,276,127,1688,-354,4.3%,1448,1943,12.9%,032,766,21.1%,16.2%,4.0%,7.5%,8.6%,4.2%,154,064,046,49854100000,4329480000,10663400000,13336800000,9007350000,20969700000,22894700000,3719000000,878368000,5454720000,820568000,362912000,,,,,,
BALM4,BALM4,PN,BAUMER PN,Equipamentos,Equipamentos,9.89,2022-12-12,9.24,13.55,2757,96922000,77855000,2022-09-30,9800000,376,071,710,066,043,095,148,2.5%,444,571,5.3%,263,1390,57.1%,9.2%,17.3%,6.0%,7.6%,18.9%,293,014,065,226905000,38641000,155315000,19574000,-19067000,136239000,147736000,13642000,25751000,41211000,5887000,3479000,,,,,,
BALM3,BALM3,ON,BAUMER ON,Equipamentos,Equipamentos,11.10,2022-11-10,10.60,16.71,82,108780000,89713000,2022-09-30,9800000,422,080,797,074,048,106,166,2.3%,512,658,5.3%,263,1390,57.1%,9.2%,17.3%,6.0%,7.6%,18.9%,293,014,065,226905000,38641000,155315000,19574000,-19067000,136239000,147736000,13642000,25751000,41211000,5887000,3479000,,,,,,
SCAR3,SCAR3,ON,SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. ON,Exploração de Imóveis,Exploração de Imóveis,21.31,2022-12-12,21.31,41.06,102798,1230380000,3049520000,2022-09-30,57737000,-1877,082,855,406,033,386,-076,0.7%,1494,2119,-14.5%,-114,2605,77.4%,47.5%,-22.5%,3.9%,4.2%,-4.4%,225,141,008,3701820000,300012000,573847000,2119150000,1819140000,1503850000,302857000,143894000,-65544000,79235000,37139000,-21164000,,,,,,
BRPR3,BRPR3,ON NM,BR PROPERTIES ON NM,Exploração de Imóveis,Exploração de Imóveis,5.95,2022-12-12,4.36,6.89,16280500,2821250000,1275750000,2022-09-30,474160000,-188,063,1358,811,043,136,158,41.6%,609,614,-5.8%,-316,946,100.0%,59.7%,-431.3%,3.2%,4.2%,-33.4%,219,-,005,6516840000,1545500000,3813050000,0,-1545500000,4485840000,347832000,207815000,-1500180000,84830000,38414000,50429000,,,,,,
IGBR3,IGBR3,ON,GRADIENTE ON,Exploração de Imóveis,Exploração de Imóveis,29.65,2022-12-12,14.50,49.32,47888,37062500,388110000,2022-06-30,1250000,-092,-003,-096,553,032,-008,-003,0.0%,-1080,-1007,11.5%,-3206,-85286,100.0%,-575.2%,-597.9%,-32.8%,-34.4%,3.8%,002,-033,006,117425000,1005000,7800000,352053000,351048000,-1066080000,6703000,-38554000,-40079000,2059000,-2297000,-13690000,,,,,,
NEXP3,NEXP3,ON,NEXPE ON,Exploração de Imóveis,Intermediação Imobiliária,0.31,2022-12-12,0.29,1.23,179146,41161300,69146300,2022-09-30,132778000,-067,203,-110,035,016,-114,-026,0.0%,-267,-185,3.7%,-046,015,58.8%,-31.4%,-51.7%,-14.6%,-17.5%,-302.6%,068,287,047,255169000,30227000,75633000,58212000,27985000,20281000,118820000,-37295000,-61379000,37420000,-5451000,-7485000,,,,,,
GSHP3,GSHP3,ON NM,Generalshopp ON NM,Exploração de Imóveis,Exploração de Imóveis,24.00,2022-12-06,21.03,35.70,898,46290500,1730760000,2022-09-30,1928770,-027,-006,082,030,003,-215,-002,0.0%,2910,3082,-10.3%,-9049,-42707,72.0%,36.6%,-113.6%,3.7%,4.1%,21.2%,092,-224,010,1528170000,160308000,250595000,1844780000,1684470000,-823709000,153604000,56155000,-174543000,35914000,13194000,-85523000,,,,,,
SYNE3,SYNE3,ON NM,SYN PROP TEC ON NM,Exploração de Imóveis,Exploração de Imóveis,4.28,2022-12-12,3.98,7.91,1846090,653316000,1266670000,2022-09-30,152644000,053,042,043,028,016,106,-083,203.6%,081,084,37.1%,806,1016,69.6%,65.0%,56.5%,35.8%,40.0%,79.3%,661,067,055,4201390000,432107000,726093000,1045460000,613349000,1550460000,2309610000,1502390000,1230180000,105410000,41996000,6853000,,,,,,
HBRE3,HBRE3,ON NM,HBR REALTY ON NM,Exploração de Imóveis,Exploração de Imóveis,5.00,2022-12-12,4.00,8.87,161909,515945000,1269100000,2022-09-30,103189000,287,027,148,389,013,318,-043,0.0%,364,365,66.3%,174,1827,83.5%,262.3%,157.9%,8.6%,9.5%,9.5%,160,058,003,4027980000,341402000,431020000,1094550000,753152000,1885330000,132737000,348143000,179604000,34378000,20961000,3856000,,,,,,
LOGG3,LOGG3,ON NM,LOG COM PROP ON NM,Exploração de Imóveis,Exploração de Imóveis,16.43,2022-12-12,16.43,30.20,8707690,1678470000,3243510000,2022-09-30,102159000,391,046,1157,870,027,973,-096,5.3%,2218,2236,15.7%,420,3559,98.5%,75.2%,230.1%,2.4%,2.5%,11.8%,136,051,003,6125150000,272199000,657148000,1837240000,1565040000,3636250000,192932000,145058000,429409000,59181000,45751000,110578000,,,,,,
BRML3,BRML3,ON,BR MALLS PARTICIPAÇÔES S/A ON,Exploração de Imóveis,Exploração de Imóveis,7.95,2022-12-12,7.06,10.44,114670000,6584780000,8777810000,2022-09-30,828274000,1215,059,746,482,036,796,-118,0.7%,922,995,0.4%,065,1337,89.0%,64.6%,44.4%,4.8%,5.2%,4.9%,210,031,007,18347900000,1187240000,1579040000,3380270000,2193030000,11071900000,1366620000,882470000,542175000,348376000,224828000,127513000,,,,,,
ALSO3,ALSO3,ON,ALIANSCSONAE ON,Exploração de Imóveis,Exploração de Imóveis,16.23,2022-12-12,16.01,23.46,35836800,4313500000,1679550000,2022-09-30,265773000,1495,062,754,398,035,181,-376,2.4%,221,293,31.6%,109,2605,70.9%,52.8%,32.1%,4.6%,5.9%,4.2%,398,-,009,12330100000,2633950000,3185610000,0,-2633950000,6924050000,1083690000,572391000,288571000,273045000,141217000,93358000,,,,,,
MULT3,MULT3,ON N2,Multiplan ON N2,Exploração de Imóveis,Exploração de Imóveis,20.81,2022-12-12,16.19,27.26,138857000,12501800000,14384100000,2022-09-30,600761000,1681,191,1161,722,114,9034,-480,4.4%,1115,1336,6.3%,124,1089,80.5%,62.2%,43.0%,9.8%,11.1%,11.4%,108,046,016,10980700000,1155010000,1832500000,3037260000,1882250000,6543650000,1732080000,1076710000,743838000,449021000,280979000,186098000,,,,,,
JPSA3,JPSA3,ON,IGUATEMI S.A ON,Exploração de Imóveis,Exploração de Imóveis,29.02,2021-11-19,21.43,36.68,7666510,3395950000,5334030000,2021-09-30,117021000,2027,193,1296,467,047,234,-168,0.3%,1283,2035,1.0%,143,1506,52.8%,36.0%,46.3%,3.6%,4.6%,9.5%,531,194,010,7251830000,1479620000,1785670000,3417690000,1938080000,1762140000,727631000,262091000,167568000,209921000,82763000,-62917000,,,,,,
LPSB3,LPSB3,ON NM,LOPES BRASIL ON NM,Exploração de Imóveis,Intermediação Imobiliária,1.94,2022-12-12,1.94,4.60,755778,286256000,224623000,2022-09-30,147555000,2250,145,1045,143,070,690,-300,3.9%,535,820,20.6%,009,133,80.5%,13.7%,14.8%,6.7%,8.1%,6.5%,158,-,049,406126000,61633000,112597000,0,-61633000,196834000,200097000,27380000,12725000,52544000,12242000,426000,,,,,,
HBTS5,HBTS5,PNA,CIA HABITASUL PNA,Exploração de Imóveis,Exploração de Imóveis,30.10,2022-12-09,30.01,59.33,5177,274924000,471214000,2022-09-30,9133690,2481,055,405,169,020,688,-037,3.8%,681,694,104.4%,121,5472,90.8%,41.6%,6.8%,4.9%,5.1%,2.2%,135,051,012,1396360000,59862000,153357000,256152000,196290000,499826000,163110000,67902000,11080000,35117000,12192000,18045000,,,,,,
IGTI3,IGTI3,ON N1,IGUATEMI S.A ON N1,Exploração de Imóveis,Exploração de Imóveis,2.42,2022-12-12,2.20,3.32,548260,5091910000,6273600000,2022-09-30,2104090000,31916,127,1061,490,067,397,-462,1.1%,983,1307,7.8%,001,190,60.3%,46.1%,-0.2%,6.4%,8.8%,0.4%,211,081,014,7556040000,2059040000,2437070000,3240720000,1181690000,4002910000,1040160000,479931000,15954000,251276000,113350000,64813000,,,,,,
IGTI11,IGTI11,UNT N1,IGUATEMI S.A UNT N1,Exploração de Imóveis,Exploração de Imóveis,17.57,2022-12-12,14.78,22.44,65187000,5281280000,6462960000,2022-09-30,2104090000,33103,132,1100,508,070,412,-479,1.0%,1012,1347,7.8%,005,1332,60.3%,46.1%,-0.2%,6.4%,8.8%,0.4%,211,081,014,7556040000,2059040000,2437070000,3240720000,1181690000,4002910000,1040160000,479931000,15954000,251276000,113350000,64813000,,,,,,
CGAS3,CGAS3,ON,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,Gás,Gás,121.02,2022-12-12,99.46,149.17,37375,16037700000,21284700000,2022-09-30,132521000,936,964,576,097,124,764,-272,11.5%,651,765,22.8%,1293,1255,21.5%,16.9%,10.4%,21.5%,28.5%,103.0%,164,404,127,12955800000,1481160000,5391910000,6728190000,5247030000,1663730000,16453100000,2783260000,1714000000,4964420000,750568000,455361000,,,,,,
CGAS5,CGAS5,PNAS,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,Gás,Gás,129.50,2022-12-12,96.23,149.74,476783,17161500000,22408500000,2022-09-30,132521000,1001,1032,617,104,132,817,-291,11.8%,686,805,22.8%,1293,1255,21.5%,16.9%,10.4%,21.5%,28.5%,103.0%,164,404,127,12955800000,1481160000,5391910000,6728190000,5247030000,1663730000,16453100000,2783260000,1714000000,4964420000,750568000,455361000,,,,,,
PEAB4,PEAB4,PN,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN,Holdings Diversificadas,Holdings Diversificadas,72.03,2022-12-01,64.52,87.55,4122,925585000,793603000,2022-09-30,12850000,-826,137,-14720,2473,115,417,828,2.6%,-27508,-12621,-51.9%,-872,5277,62.8%,-16.8%,-298.6%,-0.8%,-1.0%,-16.5%,1420,009,005,805014000,190269000,238785000,58287000,-131982000,678038000,37427000,-6288000,-112023000,11960000,1098000,1775000,,,,,,
PEAB3,PEAB3,ON,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA ON,Holdings Diversificadas,Holdings Diversificadas,42.20,2022-12-12,42.20,63.20,7390,542270000,410288000,2022-09-30,12850000,-484,080,-8624,1449,067,244,485,4.1%,-14221,-6525,-51.9%,-872,5277,62.8%,-16.8%,-298.6%,-0.8%,-1.0%,-16.5%,1420,009,005,805014000,190269000,238785000,58287000,-131982000,678038000,37427000,-6288000,-112023000,11960000,1098000,1775000,,,,,,
SIMH3,SIMH3,ON NM,SIMPAR ON NM,Holdings Diversificadas,Holdings Diversificadas,6.30,2022-12-12,6.30,12.40,35543300,5281970000,30829000000,2022-09-30,838408000,1002,191,108,025,009,039,-018,9.8%,474,632,69.9%,063,330,32.5%,23.1%,4.8%,8.3%,12.3%,19.0%,240,1477,036,59006200000,15365900000,23394400000,40912900000,25547000000,2770200000,21094900000,4881240000,527156000,6902420000,1463910000,18501000,,,,,,
MOAR3,MOAR3,ON,MONTEIRO ARANHA ON,Holdings Diversificadas,Holdings Diversificadas,482.32,2022-12-12,366.72,485.00,255206,5908900000,5977180000,2022-09-30,12251000,5595,714,-16802,12845400,289,1056,-1600,4.1%,-17339,-16996,-53.2%,862,6753,100.0%,-76454.3%,229602.0%,-1.7%,-2.9%,12.8%,294,108,000,2043780000,825188000,847258000,893465000,68276900,827321000,46000,-35169000,105617000,0,-6721000,55085000,,,,,,
ZAMP3,ZAMP3,ON,ZAMP S.A. ON,Hoteis e Restaurantes,Restaurante e Similares,5.03,2022-12-12,5.03,8.80,9124230,1385040000,1914350000,2022-09-30,275355000,-1868,095,1874,040,035,944,-090,0.0%,399,2590,9.6%,-027,529,64.1%,2.1%,-2.1%,1.9%,2.3%,-5.1%,117,074,088,3994260000,548661000,998190000,1077980000,529316000,1456990000,3506000000,73910100,-74151000,908647000,439032,-34764000,,,,,,
MEAL3,MEAL3,ON NM,IMC S/A ON NM,Hoteis e Restaurantes,Restaurante e Similares,2.47,2022-12-12,1.54,3.07,4463040,707334000,998512000,2022-09-30,286370000,-772,067,-2014,031,025,-493,-063,0.0%,1599,-2843,8.4%,-032,370,32.4%,-1.5%,-4.0%,-1.2%,-1.5%,-8.7%,081,052,082,2815920000,259192000,625343000,550370000,291178000,1059710000,2299250000,-35126000,-91675000,645963000,-1640000,-4478000,,,,,,
HOOT4,HOOT4,PN,HOTEIS OTHON S.A. PN,Hoteis e Restaurantes,Hotelaria,1.29,2022-12-12,1.12,2.92,10265,23699900,17102900,2022-09-30,18372000,020,-007,-015,027,005,-006,-003,0.0%,-012,-011,-10.5%,645,-1825,65.9%,-176.6%,133.0%,-31.0%,-32.5%,-35.3%,010,-000,018,507131000,7571000,40669000,974000,-6597000,-335350000,89041000,-157233000,118458000,24897000,2928000,16799000,,,,,,
BAZA3,BAZA3,ON,BANCO DA AMAZONIA S.A. ON,Intermediários Financeiros,Bancos,48.56,2022-12-12,33.08,54.00,337726,2722180000,-,2022-09-30,56058000,239,056,-,-,-,-,-,7.5%,-,-,23.6%,2034,8709,-,-,0.0%,0.0%,-,23.4%,-,-,-,33975000000,,,,,4881810000,,,1140400000,,,387828000,0,0,1019380000,1011610000,304066000,251455000
BNBR3,BNBR3,ON,BANCO DO NORDESTE ON,Intermediários Financeiros,Bancos,72.00,2022-12-07,64.67,81.85,7412,6218710000,-,2022-09-30,86371000,312,072,-,-,-,-,-,6.2%,-,-,19.6%,2308,9945,-,-,0.0%,0.0%,-,23.2%,-,-,-,63769100000,,,,,8589190000,,,1993050000,,,575106000,0,0,3540460000,3000260000,827156000,775326000
DMFN3,DMFN3,ON,DMFINANCEIRA ON,Intermediários Financeiros,Soc. Crédito e Financiamento,13.05,2022-12-12,11.60,16.00,1640,11927700,-,2022-09-30,914000,324,086,-,-,-,-,-,0.0%,-,-,-17.6%,402,1525,-,-,0.0%,0.0%,-,26.4%,-,-,-,15539000,,,,,13938000,,,3677000,,,4740000,0,0,2817000,0,794000,0
BBAS3,BBAS3,ON,BANCO DO BRASIL S.A. ON,Intermediários Financeiros,Bancos,33.79,2022-12-12,25.88,43.78,807270000,96822400000,-,2022-09-30,2865420000,352,066,-,-,-,-,-,12.8%,-,-,16.1%,960,5135,-,-,0.0%,0.0%,-,18.7%,-,-,-,2187760000000,,,,,147129000000,,,27510500000,,,8043520000,0,0,45917400000,20235400000,12789500000,5366350000
ITSA4,ITSA4,PN N1,ITAÚSA PN N1,Intermediários Financeiros,Bancos,8.11,2022-12-12,7.12,9.63,277251000,78678400000,86065400000,2022-09-30,9701410000,544,111,6071,898,082,2473,-767,7.1%,4093,6641,15.4%,149,730,34.9%,14.8%,173.3%,1.4%,1.5%,20.4%,140,020,009,95943000000,6576000000,11187000000,13963000000,7387000000,70827000000,8757000000,1296000000,14468000000,2161000000,332000000,3555000000,,,,,,
ABCB4,ABCB4,PN N2,ABC Brasil PN N2,Intermediários Financeiros,Bancos,18.40,2022-12-12,14.29,22.66,18089700,4160060000,-,2022-09-30,226090000,545,082,-,-,-,-,-,7.0%,-,-,30.5%,338,2243,-,-,0.0%,0.0%,-,15.0%,-,-,-,52140500000,,,,,5070730000,,,763129000,,,218148000,0,0,1394250000,362890000,382239000,118020000
BRSR6,BRSR6,PNB,BANRISUL S/A PNB,Intermediários Financeiros,Bancos,9.52,2022-12-12,8.58,12.72,22770900,3893430000,-,2022-09-30,408974000,547,043,-,-,-,-,-,10.8%,-,-,2.7%,174,2202,-,-,0.0%,0.0%,-,7.9%,-,-,-,112857000000,,,,,9004730000,,,711632000,,,71944000,0,0,4314340000,920918000,1105890000,235576000
BEES3,BEES3,ON,BANESTES S/A ON,Intermediários Financeiros,Bancos,5.85,2022-12-12,4.31,6.06,135858,1848090000,-,2022-09-30,315913000,552,092,-,-,-,-,-,9.2%,-,-,7.8%,106,636,-,-,0.0%,0.0%,-,16.7%,-,-,-,38869600000,,,,,2009400000,,,335003000,,,76501000,0,0,1002150000,328623000,248130000,82513000
ITSA3,ITSA3,ON N1,ITAÚSA ON N1,Intermediários Financeiros,Bancos,8.63,2022-12-12,7.53,9.69,2545220,83723200000,91110200000,2022-09-30,9701410000,579,118,6460,956,087,2631,-816,6.7%,4332,7030,15.4%,149,730,34.9%,14.8%,173.3%,1.4%,1.5%,20.4%,140,020,009,95943000000,6576000000,11187000000,13963000000,7387000000,70827000000,8757000000,1296000000,14468000000,2161000000,332000000,3555000000,,,,,,
BMEB4,BMEB4,PN,BANCO MERCANTIL DO BRASIL S/A PN,Intermediários Financeiros,Bancos,10.02,2022-12-12,9.64,11.36,117508,1050420000,-,2022-09-30,104832000,586,086,-,-,-,-,-,5.7%,-,-,16.3%,171,1171,-,-,0.0%,0.0%,-,14.6%,-,-,-,14400100000,,,,,1227450000,,,179220000,,,40100000,0,0,1903110000,278565000,488932000,76313000
BMGB4,BMGB4,PN N1,BANCO BMG PN N1,Intermediários Financeiros,Bancos,2.04,2022-12-12,2.04,3.11,4003580,1189790000,-,2022-09-30,583232000,590,031,-,-,-,-,-,27.2%,-,-,-10.2%,035,658,-,-,0.0%,0.0%,-,5.3%,-,-,-,45790500000,,,,,3839060000,,,201616000,,,53445000,18109500000,25771300000,1643870000,112224000,364871000,40059000
BEES4,BEES4,PN,BANESTES S/A PN,Intermediários Financeiros,Bancos,6.28,2022-12-12,4.78,6.29,34064,1983930000,-,2022-09-30,315913000,592,099,-,-,-,-,-,8.6%,-,-,7.8%,106,636,-,-,0.0%,0.0%,-,16.7%,-,-,-,38869600000,,,,,2009400000,,,335003000,,,76501000,0,0,1002150000,328623000,248130000,82513000
BMEB3,BMEB3,ON,BANCO MERCANTIL DO BRASIL S/A ON,Intermediários Financeiros,Bancos,10.19,2022-12-12,9.93,18.01,8369,1068240000,-,2022-09-30,104832000,596,087,-,-,-,-,-,5.1%,-,-,16.3%,171,1171,-,-,0.0%,0.0%,-,14.6%,-,-,-,14400100000,,,,,1227450000,,,179220000,,,40100000,0,0,1903110000,278565000,488932000,76313000
BBDC3,BBDC3,ON N1,BANCO BRADESCO S.A. ON N1,Intermediários Financeiros,Bancos,12.57,2022-12-12,12.57,17.52,154960000,133977000000,-,2022-09-30,10658500000,596,085,-,-,-,-,-,4.6%,-,-,24.4%,211,1472,-,-,0.0%,0.0%,-,14.3%,-,-,-,1571320000000,,,,,156884000000,,,22466000000,,,5210890000,0,0,28387100000,21512900000,6948700000,5379720000
BRSR3,BRSR3,ON,BANRISUL S/A ON,Intermediários Financeiros,Bancos,10.67,2022-12-12,10.64,13.66,68348,4363750000,-,2022-09-30,408974000,613,048,-,-,-,-,-,9.6%,-,-,2.7%,174,2202,-,-,0.0%,0.0%,-,7.9%,-,-,-,112857000000,,,,,9004730000,,,711632000,,,71944000,0,0,4314340000,920918000,1105890000,235576000
SANB3,SANB3,ON,SANTANDER ON,Intermediários Financeiros,Bancos,12.71,2022-12-12,12.50,16.97,4276120,95306300000,-,2022-09-30,7498530000,658,116,-,-,-,-,-,8.4%,-,-,12.7%,193,1099,-,-,0.0%,0.0%,-,17.6%,-,-,-,1021830000000,,,,,82397300000,,,14485400000,,,3033160000,335137000000,416217000000,23225600000,15774000000,2895320000,2749500000
